0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
30.0,78.0,64.0,100.0,90.0,82.0,62.0,57.0,95.0,42.0,100.0,17.0,52.0,4.0,0.0,0.0,3.0
0.0,86.0,37.0,100.0,85.0,93.0,72.0,67.0,94.0,36.0,100.0,4.0,53.0,0.0,6.0,11.0,3.0
36.0,100.0,39.0,66.0,100.0,97.0,34.0,100.0,29.0,47.0,0.0,0.0,73.0,10.0,32.0,66.0,8.0
32.0,100.0,0.0,79.0,16.0,51.0,77.0,49.0,100.0,80.0,70.0,62.0,45.0,32.0,26.0,0.0,4.0
100.0,89.0,39.0,75.0,0.0,78.0,55.0,100.0,93.0,85.0,70.0,54.0,35.0,24.0,23.0,0.0,9.0
68.0,77.0,77.0,100.0,100.0,87.0,65.0,66.0,81.0,44.0,98.0,21.0,52.0,7.0,0.0,0.0,3.0
100.0,100.0,56.0,66.0,0.0,37.0,8.0,34.0,83.0,43.0,86.0,71.0,57.0,35.0,24.0,0.0,4.0
0.0,40.0,29.0,56.0,67.0,77.0,100.0,100.0,100.0,82.0,82.0,53.0,64.0,25.0,45.0,0.0,1.0
4.0,97.0,58.0,78.0,100.0,97.0,0.0,100.0,20.0,84.0,99.0,63.0,55.0,29.0,10.0,0.0,9.0
24.0,82.0,62.0,100.0,76.0,71.0,52.0,40.0,13.0,16.0,0.0,13.0,52.0,13.0,100.0,0.0,2.0
64.0,81.0,59.0,100.0,100.0,98.0,78.0,53.0,42.0,18.0,0.0,6.0,47.0,13.0,95.0,0.0,2.0
80.0,81.0,34.0,100.0,0.0,70.0,45.0,39.0,76.0,0.0,28.0,12.0,57.0,54.0,100.0,85.0,8.0
56.0,88.0,10.0,61.0,0.0,15.0,50.0,0.0,91.0,35.0,100.0,81.0,52.0,100.0,9.0,67.0,0.0
7.0,96.0,0.0,61.0,13.0,22.0,61.0,0.0,100.0,30.0,98.0,69.0,59.0,100.0,13.0,86.0,0.0
0.0,43.0,35.0,60.0,67.0,80.0,99.0,100.0,100.0,75.0,100.0,49.0,100.0,24.0,99.0,0.0,1.0
15.0,100.0,1.0,55.0,0.0,7.0,37.0,0.0,74.0,24.0,100.0,62.0,80.0,99.0,39.0,95.0,0.0
100.0,85.0,64.0,76.0,38.0,97.0,84.0,100.0,90.0,72.0,67.0,45.0,36.0,22.0,0.0,0.0,9.0
0.0,91.0,53.0,100.0,97.0,88.0,79.0,65.0,47.0,45.0,15.0,23.0,39.0,5.0,100.0,0.0,2.0
0.0,87.0,46.0,100.0,72.0,72.0,61.0,35.0,42.0,0.0,23.0,30.0,49.0,50.0,100.0,58.0,7.0
94.0,86.0,55.0,78.0,100.0,78.0,79.0,100.0,90.0,86.0,85.0,40.0,58.0,0.0,0.0,6.0,9.0
95.0,100.0,74.0,95.0,27.0,65.0,0.0,30.0,32.0,0.0,100.0,11.0,73.0,45.0,9.0,64.0,6.0
61.0,100.0,40.0,63.0,0.0,34.0,36.0,40.0,100.0,44.0,81.0,73.0,60.0,36.0,46.0,0.0,4.0
0.0,98.0,41.0,100.0,79.0,81.0,65.0,41.0,57.0,0.0,40.0,18.0,50.0,40.0,100.0,39.0,7.0
30.0,81.0,0.0,35.0,60.0,39.0,83.0,0.0,41.0,4.0,27.0,57.0,39.0,100.0,100.0,99.0,5.0
17.0,99.0,39.0,72.0,94.0,42.0,65.0,0.0,16.0,25.0,0.0,74.0,27.0,100.0,100.0,99.0,5.0
16.0,84.0,56.0,100.0,72.0,65.0,46.0,29.0,8.0,0.0,0.0,16.0,50.0,17.0,100.0,5.0,2.0
35.0,91.0,4.0,68.0,0.0,25.0,42.0,0.0,89.0,25.0,100.0,67.0,63.0,100.0,13.0,83.0,0.0
10.0,93.0,0.0,54.0,21.0,74.0,52.0,100.0,65.0,46.0,53.0,0.0,26.0,4.0,100.0,5.0,1.0
100.0,70.0,46.0,94.0,32.0,51.0,87.0,9.0,0.0,0.0,38.0,46.0,80.0,91.0,19.0,100.0,8.0
100.0,100.0,47.0,99.0,10.0,70.0,0.0,32.0,32.0,0.0,88.0,1.0,75.0,32.0,16.0,32.0,6.0
48.0,100.0,70.0,64.0,94.0,98.0,42.0,79.0,96.0,79.0,100.0,40.0,68.0,2.0,0.0,0.0,9.0
0.0,51.0,47.0,70.0,79.0,100.0,75.0,82.0,67.0,46.0,56.0,11.0,42.0,2.0,100.0,0.0,1.0
0.0,88.0,55.0,100.0,100.0,87.0,65.0,48.0,39.0,4.0,19.0,0.0,22.0,35.0,87.0,42.0,7.0
20.0,100.0,21.0,84.0,0.0,52.0,37.0,42.0,100.0,46.0,97.0,63.0,81.0,31.0,71.0,0.0,4.0
70.0,100.0,36.0,70.0,0.0,41.0,25.0,31.0,90.0,36.0,100.0,45.0,80.0,33.0,62.0,0.0,4.0
46.0,100.0,2.0,72.0,0.0,47.0,76.0,48.0,100.0,77.0,78.0,64.0,45.0,32.0,19.0,0.0,4.0
100.0,100.0,55.0,93.0,23.0,59.0,11.0,15.0,53.0,0.0,77.0,31.0,41.0,62.0,0.0,51.0,6.0
0.0,34.0,55.0,65.0,89.0,100.0,82.0,58.0,82.0,17.0,39.0,1.0,9.0,0.0,100.0,1.0,1.0
45.0,78.0,6.0,48.0,0.0,2.0,46.0,0.0,83.0,34.0,100.0,80.0,63.0,100.0,19.0,78.0,0.0
8.0,83.0,69.0,100.0,100.0,69.0,82.0,34.0,51.0,0.0,15.0,22.0,0.0,37.0,89.0,39.0,7.0
82.0,100.0,30.0,90.0,0.0,59.0,0.0,25.0,45.0,0.0,100.0,15.0,71.0,40.0,10.0,33.0,6.0
25.0,76.0,66.0,100.0,64.0,78.0,48.0,34.0,29.0,0.0,0.0,7.0,50.0,10.0,100.0,15.0,1.0
0.0,37.0,25.0,50.0,50.0,63.0,74.0,81.0,97.0,100.0,100.0,78.0,88.0,40.0,79.0,0.0,1.0
100.0,100.0,59.0,86.0,28.0,58.0,9.0,28.0,34.0,0.0,91.0,9.0,53.0,23.0,0.0,9.0,6.0
55.0,66.0,51.0,100.0,86.0,87.0,63.0,42.0,25.0,9.0,0.0,4.0,50.0,8.0,100.0,0.0,2.0
56.0,71.0,31.0,100.0,16.0,66.0,24.0,23.0,0.0,0.0,17.0,34.0,57.0,57.0,100.0,76.0,8.0
2.0,86.0,4.0,37.0,31.0,0.0,74.0,10.0,100.0,49.0,80.0,90.0,35.0,100.0,0.0,72.0,0.0
0.0,66.0,3.0,93.0,52.0,100.0,100.0,91.0,84.0,65.0,45.0,46.0,27.0,21.0,65.0,0.0,3.0
62.0,73.0,23.0,69.0,0.0,90.0,68.0,100.0,100.0,78.0,77.0,50.0,43.0,24.0,2.0,0.0,9.0
0.0,66.0,46.0,79.0,100.0,100.0,97.0,91.0,71.0,68.0,46.0,46.0,26.0,23.0,23.0,0.0,1.0
33.0,57.0,50.0,75.0,97.0,98.0,100.0,100.0,70.0,75.0,40.0,50.0,13.0,25.0,0.0,0.0,1.0
12.0,92.0,1.0,58.0,62.0,38.0,50.0,0.0,0.0,15.0,2.0,59.0,30.0,96.0,100.0,100.0,5.0
0.0,90.0,36.0,100.0,64.0,89.0,53.0,64.0,67.0,41.0,100.0,25.0,88.0,7.0,48.0,0.0,3.0
55.0,95.0,100.0,100.0,54.0,91.0,28.0,55.0,54.0,53.0,76.0,30.0,43.0,0.0,0.0,1.0,5.0
24.0,75.0,24.0,100.0,70.0,81.0,60.0,48.0,65.0,41.0,100.0,16.0,49.0,0.0,0.0,20.0,3.0
35.0,89.0,3.0,61.0,8.0,8.0,62.0,0.0,100.0,40.0,82.0,89.0,27.0,100.0,0.0,54.0,0.0
36.0,100.0,21.0,66.0,0.0,31.0,20.0,24.0,93.0,22.0,100.0,45.0,80.0,35.0,81.0,0.0,4.0
78.0,100.0,33.0,82.0,12.0,49.0,14.0,12.0,60.0,0.0,100.0,26.0,50.0,32.0,0.0,13.0,6.0
9.0,84.0,4.0,56.0,43.0,26.0,22.0,0.0,0.0,27.0,18.0,67.0,44.0,94.0,100.0,100.0,5.0
52.0,79.0,71.0,100.0,92.0,78.0,67.0,52.0,100.0,35.0,84.0,9.0,39.0,0.0,0.0,8.0,3.0
13.0,71.0,30.0,100.0,60.0,79.0,40.0,42.0,6.0,13.0,0.0,9.0,51.0,11.0,100.0,0.0,2.0
26.0,99.0,0.0,61.0,6.0,16.0,53.0,0.0,95.0,28.0,100.0,73.0,58.0,100.0,6.0,90.0,0.0
0.0,98.0,72.0,100.0,73.0,70.0,57.0,36.0,50.0,0.0,18.0,2.0,26.0,27.0,100.0,36.0,7.0
91.0,100.0,36.0,85.0,3.0,56.0,0.0,22.0,45.0,0.0,100.0,9.0,60.0,25.0,18.0,2.0,6.0
34.0,100.0,2.0,82.0,0.0,28.0,32.0,0.0,70.0,10.0,100.0,44.0,89.0,90.0,53.0,100.0,0.0
100.0,100.0,61.0,85.0,61.0,60.0,91.0,82.0,92.0,54.0,75.0,23.0,42.0,1.0,0.0,0.0,9.0
29.0,82.0,0.0,49.0,10.0,1.0,57.0,0.0,95.0,34.0,100.0,83.0,55.0,100.0,9.0,81.0,0.0
25.0,91.0,23.0,61.0,75.0,55.0,57.0,3.0,0.0,0.0,13.0,55.0,28.0,99.0,100.0,100.0,5.0
0.0,98.0,67.0,93.0,47.0,100.0,19.0,68.0,45.0,55.0,100.0,33.0,73.0,0.0,17.0,7.0,5.0
32.0,87.0,76.0,51.0,98.0,14.0,16.0,0.0,46.0,32.0,100.0,66.0,76.0,100.0,0.0,82.0,8.0
0.0,100.0,17.0,100.0,10.0,74.0,4.0,48.0,42.0,29.0,100.0,44.0,81.0,25.0,98.0,0.0,4.0
0.0,90.0,38.0,100.0,87.0,93.0,90.0,56.0,77.0,16.0,64.0,0.0,50.0,29.0,100.0,28.0,7.0
100.0,100.0,57.0,97.0,21.0,66.0,0.0,32.0,17.0,0.0,85.0,3.0,64.0,23.0,4.0,3.0,6.0
9.0,96.0,62.0,100.0,81.0,67.0,53.0,31.0,19.0,0.0,0.0,37.0,29.0,47.0,100.0,47.0,7.0
0.0,75.0,22.0,100.0,58.0,86.0,56.0,50.0,29.0,22.0,14.0,1.0,58.0,0.0,100.0,4.0,2.0
39.0,100.0,10.0,74.0,0.0,41.0,60.0,38.0,100.0,49.0,85.0,63.0,60.0,32.0,43.0,0.0,4.0
97.0,73.0,50.0,79.0,47.0,100.0,97.0,90.0,100.0,64.0,77.0,39.0,43.0,17.0,0.0,0.0,9.0
89.0,81.0,55.0,100.0,44.0,76.0,92.0,77.0,100.0,46.0,94.0,4.0,46.0,0.0,0.0,13.0,9.0
0.0,94.0,45.0,100.0,54.0,68.0,47.0,34.0,40.0,0.0,13.0,29.0,47.0,41.0,100.0,46.0,7.0
0.0,62.0,35.0,70.0,68.0,85.0,100.0,100.0,99.0,80.0,90.0,53.0,85.0,27.0,87.0,0.0,1.0
70.0,100.0,23.0,82.0,0.0,51.0,8.0,18.0,71.0,1.0,100.0,28.0,29.0,29.0,11.0,0.0,6.0
73.0,95.0,7.0,76.0,78.0,40.0,100.0,2.0,0.0,0.0,37.0,41.0,82.0,82.0,51.0,100.0,8.0
0.0,91.0,7.0,98.0,47.0,100.0,85.0,94.0,100.0,72.0,85.0,47.0,66.0,24.0,52.0,0.0,7.0
22.0,73.0,0.0,49.0,15.0,0.0,74.0,10.0,100.0,56.0,68.0,100.0,14.0,87.0,1.0,36.0,0.0
70.0,77.0,30.0,69.0,0.0,81.0,44.0,100.0,79.0,82.0,80.0,54.0,80.0,26.0,100.0,0.0,9.0
58.0,95.0,60.0,64.0,100.0,32.0,83.0,0.0,17.0,20.0,62.0,51.0,69.0,85.0,0.0,100.0,8.0
37.0,81.0,43.0,100.0,96.0,87.0,61.0,61.0,86.0,47.0,100.0,16.0,48.0,0.0,0.0,14.0,3.0
16.0,83.0,0.0,47.0,66.0,62.0,86.0,23.0,19.0,0.0,8.0,48.0,12.0,94.0,100.0,100.0,5.0
0.0,91.0,52.0,100.0,100.0,85.0,96.0,48.0,79.0,12.0,50.0,0.0,28.0,25.0,83.0,22.0,7.0
0.0,73.0,45.0,86.0,90.0,100.0,100.0,90.0,86.0,68.0,73.0,45.0,66.0,23.0,62.0,0.0,1.0
8.0,66.0,9.0,100.0,45.0,88.0,37.0,49.0,0.0,22.0,20.0,22.0,66.0,0.0,100.0,25.0,2.0
17.0,85.0,18.0,100.0,46.0,70.0,39.0,35.0,0.0,14.0,34.0,8.0,88.0,0.0,100.0,23.0,2.0
100.0,82.0,61.0,100.0,50.0,68.0,72.0,31.0,38.0,0.0,0.0,16.0,31.0,49.0,78.0,76.0,8.0
25.0,92.0,20.0,41.0,67.0,47.0,55.0,0.0,20.0,30.0,0.0,76.0,43.0,100.0,100.0,99.0,5.0
0.0,58.0,0.0,14.0,38.0,0.0,77.0,16.0,100.0,55.0,82.0,95.0,42.0,100.0,9.0,74.0,0.0
3.0,65.0,37.0,55.0,100.0,81.0,54.0,100.0,0.0,75.0,85.0,68.0,69.0,34.0,58.0,0.0,9.0
100.0,100.0,58.0,78.0,25.0,53.0,8.0,24.0,31.0,0.0,82.0,13.0,45.0,31.0,0.0,14.0,6.0
0.0,38.0,30.0,62.0,48.0,87.0,76.0,100.0,79.0,74.0,76.0,49.0,76.0,24.0,100.0,0.0,1.0
86.0,100.0,36.0,80.0,1.0,49.0,0.0,14.0,56.0,0.0,100.0,23.0,51.0,37.0,2.0,16.0,6.0
63.0,100.0,36.0,65.0,0.0,30.0,84.0,36.0,100.0,63.0,81.0,79.0,79.0,39.0,75.0,0.0,4.0
36.0,100.0,6.0,81.0,0.0,52.0,36.0,28.0,84.0,38.0,100.0,55.0,72.0,29.0,62.0,0.0,4.0
1.0,100.0,47.0,96.0,52.0,60.0,46.0,24.0,40.0,0.0,0.0,26.0,41.0,37.0,100.0,41.0,7.0
55.0,100.0,20.0,75.0,0.0,48.0,0.0,19.0,41.0,0.0,100.0,8.0,78.0,30.0,27.0,25.0,6.0
37.0,100.0,1.0,66.0,9.0,10.0,58.0,0.0,100.0,31.0,97.0,85.0,48.0,99.0,0.0,81.0,0.0
0.0,100.0,67.0,98.0,87.0,83.0,57.0,43.0,35.0,0.0,9.0,25.0,32.0,45.0,100.0,45.0,7.0
0.0,84.0,46.0,86.0,91.0,100.0,100.0,94.0,85.0,70.0,72.0,45.0,61.0,20.0,62.0,0.0,1.0
73.0,100.0,12.0,90.0,0.0,55.0,65.0,61.0,100.0,71.0,99.0,32.0,65.0,0.0,3.0,6.0,9.0
0.0,78.0,16.0,100.0,51.0,74.0,42.0,37.0,10.0,8.0,21.0,18.0,65.0,0.0,100.0,19.0,2.0
33.0,89.0,74.0,100.0,93.0,81.0,54.0,60.0,74.0,38.0,100.0,16.0,56.0,0.0,0.0,0.0,3.0
0.0,75.0,28.0,100.0,65.0,93.0,43.0,59.0,12.0,29.0,12.0,3.0,56.0,0.0,100.0,3.0,2.0
0.0,37.0,35.0,57.0,67.0,80.0,100.0,100.0,87.0,76.0,69.0,50.0,56.0,25.0,46.0,0.0,1.0
73.0,66.0,32.0,81.0,100.0,100.0,95.0,87.0,64.0,65.0,27.0,43.0,5.0,22.0,0.0,0.0,1.0
0.0,99.0,37.0,100.0,72.0,81.0,73.0,37.0,49.0,0.0,33.0,24.0,62.0,40.0,100.0,44.0,7.0
17.0,98.0,0.0,47.0,31.0,3.0,84.0,0.0,100.0,50.0,71.0,98.0,23.0,100.0,3.0,52.0,0.0
41.0,100.0,5.0,70.0,0.0,21.0,39.0,0.0,83.0,22.0,100.0,66.0,57.0,89.0,11.0,75.0,0.0
91.0,92.0,27.0,100.0,0.0,71.0,67.0,63.0,100.0,90.0,85.0,66.0,81.0,33.0,88.0,0.0,9.0
51.0,88.0,41.0,100.0,10.0,63.0,10.0,20.0,57.0,0.0,100.0,26.0,53.0,42.0,0.0,26.0,6.0
0.0,97.0,62.0,100.0,100.0,81.0,81.0,48.0,55.0,17.0,26.0,0.0,10.0,27.0,73.0,33.0,7.0
100.0,100.0,81.0,99.0,48.0,74.0,19.0,47.0,0.0,15.0,30.0,0.0,51.0,25.0,8.0,29.0,6.0
17.0,97.0,3.0,55.0,14.0,10.0,66.0,0.0,100.0,37.0,90.0,83.0,39.0,100.0,0.0,66.0,0.0
2.0,61.0,0.0,8.0,41.0,0.0,77.0,31.0,100.0,80.0,67.0,100.0,30.0,69.0,11.0,20.0,0.0
49.0,91.0,31.0,63.0,71.0,29.0,11.0,0.0,0.0,32.0,49.0,67.0,100.0,100.0,0.0,83.0,8.0
0.0,64.0,49.0,89.0,73.0,100.0,65.0,55.0,62.0,9.0,8.0,2.0,23.0,0.0,100.0,5.0,1.0
0.0,90.0,22.0,100.0,39.0,59.0,37.0,11.0,31.0,0.0,21.0,32.0,60.0,35.0,100.0,39.0,7.0
48.0,87.0,13.0,59.0,0.0,10.0,43.0,0.0,84.0,29.0,100.0,77.0,64.0,100.0,26.0,68.0,0.0
46.0,100.0,55.0,65.0,100.0,90.0,42.0,91.0,75.0,65.0,82.0,53.0,63.0,13.0,0.0,0.0,9.0
56.0,76.0,18.0,100.0,0.0,69.0,57.0,37.0,71.0,0.0,12.0,20.0,62.0,55.0,100.0,83.0,8.0
0.0,0.0,31.0,14.0,68.0,33.0,94.0,57.0,100.0,83.0,63.0,100.0,36.0,80.0,82.0,74.0,9.0
29.0,100.0,18.0,58.0,29.0,13.0,78.0,0.0,100.0,38.0,82.0,81.0,36.0,98.0,0.0,65.0,0.0
100.0,99.0,43.0,100.0,8.0,68.0,38.0,32.0,25.0,0.0,0.0,30.0,41.0,63.0,95.0,86.0,8.0
0.0,97.0,55.0,100.0,100.0,82.0,87.0,48.0,64.0,15.0,41.0,0.0,15.0,32.0,69.0,43.0,7.0
21.0,97.0,0.0,61.0,11.0,14.0,60.0,0.0,100.0,30.0,92.0,78.0,49.0,100.0,23.0,76.0,0.0
23.0,100.0,22.0,75.0,0.0,44.0,47.0,32.0,100.0,46.0,99.0,68.0,90.0,34.0,86.0,0.0,4.0
45.0,92.0,69.0,100.0,69.0,70.0,60.0,44.0,100.0,28.0,78.0,4.0,33.0,0.0,0.0,15.0,3.0
50.0,100.0,31.0,75.0,0.0,50.0,40.0,40.0,94.0,49.0,100.0,47.0,62.0,25.0,33.0,0.0,4.0
0.0,97.0,73.0,100.0,76.0,73.0,64.0,36.0,62.0,0.0,38.0,15.0,3.0,41.0,100.0,42.0,7.0
30.0,96.0,0.0,66.0,11.0,8.0,66.0,0.0,100.0,47.0,79.0,100.0,28.0,81.0,31.0,30.0,0.0
26.0,88.0,9.0,63.0,0.0,20.0,36.0,0.0,80.0,18.0,100.0,57.0,76.0,94.0,31.0,100.0,0.0
74.0,76.0,31.0,60.0,0.0,76.0,37.0,100.0,85.0,94.0,100.0,60.0,86.0,27.0,54.0,0.0,9.0
65.0,66.0,61.0,100.0,13.0,67.0,76.0,34.0,90.0,0.0,0.0,5.0,32.0,44.0,100.0,75.0,8.0
15.0,77.0,42.0,100.0,76.0,87.0,41.0,62.0,93.0,56.0,100.0,29.0,58.0,7.0,0.0,0.0,3.0
32.0,100.0,0.0,58.0,5.0,7.0,60.0,0.0,100.0,38.0,85.0,85.0,27.0,86.0,5.0,42.0,0.0
18.0,100.0,8.0,81.0,0.0,51.0,56.0,40.0,100.0,60.0,87.0,61.0,85.0,30.0,88.0,0.0,4.0
49.0,76.0,47.0,93.0,100.0,100.0,88.0,57.0,48.0,24.0,0.0,0.0,43.0,11.0,97.0,0.0,2.0
100.0,100.0,61.0,84.0,24.0,57.0,0.0,26.0,25.0,0.0,80.0,13.0,62.0,40.0,13.0,33.0,6.0
89.0,81.0,66.0,100.0,51.0,69.0,97.0,88.0,96.0,60.0,100.0,14.0,51.0,0.0,0.0,12.0,9.0
25.0,90.0,0.0,48.0,13.0,0.0,79.0,13.0,100.0,61.0,60.0,100.0,3.0,73.0,10.0,29.0,0.0
0.0,100.0,68.0,94.0,95.0,77.0,67.0,47.0,41.0,15.0,29.0,0.0,28.0,30.0,100.0,33.0,7.0
0.0,60.0,49.0,78.0,97.0,100.0,100.0,94.0,92.0,71.0,77.0,47.0,59.0,23.0,33.0,0.0,1.0
0.0,58.0,44.0,39.0,75.0,9.0,55.0,0.0,25.0,30.0,15.0,63.0,49.0,90.0,100.0,100.0,5.0
34.0,69.0,23.0,100.0,65.0,98.0,58.0,63.0,32.0,32.0,0.0,3.0,47.0,0.0,100.0,7.0,2.0
52.0,100.0,21.0,67.0,29.0,14.0,72.0,0.0,100.0,40.0,80.0,88.0,35.0,97.0,0.0,65.0,0.0
39.0,91.0,81.0,100.0,70.0,59.0,25.0,81.0,82.0,85.0,100.0,37.0,57.0,0.0,0.0,24.0,9.0
0.0,82.0,38.0,100.0,71.0,79.0,40.0,51.0,59.0,41.0,100.0,20.0,64.0,0.0,9.0,5.0,3.0
2.0,91.0,86.0,100.0,98.0,67.0,61.0,33.0,19.0,0.0,0.0,19.0,8.0,43.0,100.0,40.0,7.0
45.0,100.0,42.0,79.0,11.0,45.0,0.0,7.0,62.0,0.0,100.0,23.0,41.0,35.0,33.0,11.0,6.0
7.0,86.0,22.0,63.0,95.0,54.0,100.0,9.0,30.0,0.0,1.0,46.0,0.0,93.0,75.0,100.0,5.0
7.0,85.0,49.0,97.0,97.0,100.0,100.0,77.0,86.0,48.0,88.0,20.0,46.0,7.0,0.0,0.0,3.0
0.0,38.0,29.0,60.0,60.0,80.0,96.0,100.0,100.0,78.0,96.0,52.0,93.0,26.0,93.0,0.0,1.0
48.0,75.0,77.0,100.0,100.0,72.0,49.0,52.0,83.0,40.0,93.0,8.0,39.0,0.0,0.0,25.0,3.0
40.0,82.0,0.0,48.0,8.0,0.0,65.0,5.0,100.0,45.0,99.0,93.0,45.0,100.0,5.0,64.0,0.0
18.0,64.0,42.0,100.0,96.0,86.0,59.0,56.0,78.0,48.0,100.0,14.0,41.0,0.0,0.0,20.0,3.0
0.0,67.0,8.0,21.0,45.0,0.0,85.0,10.0,100.0,51.0,75.0,89.0,36.0,100.0,7.0,71.0,0.0
0.0,61.0,35.0,82.0,95.0,100.0,100.0,90.0,70.0,68.0,45.0,46.0,22.0,23.0,12.0,0.0,1.0
66.0,86.0,30.0,100.0,45.0,78.0,70.0,88.0,97.0,50.0,100.0,8.0,50.0,0.0,0.0,16.0,9.0
17.0,100.0,79.0,92.0,100.0,76.0,72.0,44.0,49.0,10.0,24.0,0.0,0.0,31.0,71.0,33.0,7.0
35.0,93.0,2.0,69.0,0.0,26.0,36.0,0.0,79.0,2.0,100.0,39.0,81.0,77.0,42.0,100.0,0.0
56.0,91.0,35.0,57.0,100.0,97.0,23.0,100.0,50.0,58.0,99.0,88.0,75.0,32.0,0.0,0.0,9.0
33.0,63.0,69.0,82.0,100.0,100.0,78.0,78.0,71.0,54.0,69.0,29.0,57.0,6.0,0.0,0.0,1.0
7.0,91.0,34.0,60.0,77.0,100.0,0.0,69.0,8.0,39.0,32.0,0.0,100.0,43.0,8.0,39.0,8.0
0.0,71.0,71.0,94.0,89.0,100.0,76.0,74.0,73.0,49.0,78.0,23.0,84.0,3.0,100.0,0.0,1.0
0.0,95.0,62.0,100.0,96.0,71.0,58.0,36.0,31.0,0.0,100.0,20.0,94.0,38.0,1.0,42.0,7.0
100.0,100.0,85.0,97.0,65.0,65.0,49.0,33.0,46.0,0.0,86.0,10.0,47.0,24.0,0.0,19.0,6.0
34.0,84.0,42.0,100.0,19.0,65.0,0.0,31.0,56.0,40.0,100.0,55.0,87.0,38.0,85.0,0.0,4.0
41.0,75.0,46.0,100.0,87.0,86.0,70.0,53.0,38.0,25.0,0.0,19.0,53.0,18.0,100.0,0.0,2.0
23.0,65.0,37.0,100.0,72.0,83.0,64.0,45.0,36.0,12.0,0.0,3.0,48.0,10.0,100.0,0.0,2.0
4.0,73.0,44.0,100.0,83.0,81.0,55.0,43.0,12.0,15.0,0.0,22.0,52.0,20.0,100.0,0.0,2.0
35.0,100.0,0.0,71.0,32.0,50.0,95.0,54.0,100.0,78.0,85.0,70.0,76.0,35.0,71.0,0.0,4.0
90.0,100.0,39.0,78.0,4.0,49.0,0.0,18.0,59.0,0.0,100.0,24.0,41.0,39.0,10.0,13.0,6.0
48.0,100.0,4.0,73.0,0.0,42.0,71.0,34.0,100.0,60.0,95.0,72.0,58.0,36.0,29.0,0.0,4.0
0.0,99.0,27.0,100.0,49.0,83.0,51.0,55.0,43.0,29.0,44.0,3.0,72.0,0.0,100.0,2.0,2.0
16.0,100.0,0.0,57.0,55.0,55.0,44.0,0.0,12.0,17.0,6.0,77.0,45.0,98.0,100.0,100.0,6.0
77.0,100.0,43.0,84.0,18.0,59.0,0.0,35.0,48.0,17.0,91.0,32.0,82.0,24.0,100.0,0.0,4.0
90.0,100.0,53.0,75.0,16.0,45.0,0.0,35.0,52.0,35.0,100.0,44.0,96.0,41.0,87.0,0.0,4.0
93.0,71.0,0.0,76.0,15.0,92.0,95.0,100.0,100.0,75.0,93.0,50.0,88.0,25.0,83.0,0.0,9.0
66.0,100.0,26.0,74.0,0.0,49.0,80.0,60.0,100.0,75.0,59.0,78.0,37.0,38.0,3.0,0.0,4.0
50.0,100.0,18.0,76.0,2.0,48.0,0.0,20.0,40.0,0.0,100.0,7.0,68.0,28.0,0.0,27.0,6.0
26.0,96.0,92.0,100.0,72.0,100.0,9.0,81.0,41.0,64.0,100.0,40.0,67.0,5.0,0.0,0.0,5.0
0.0,79.0,34.0,100.0,57.0,80.0,46.0,45.0,18.0,14.0,10.0,0.0,59.0,1.0,100.0,2.0,2.0
59.0,60.0,99.0,88.0,38.0,100.0,0.0,73.0,80.0,74.0,100.0,58.0,52.0,29.0,6.0,0.0,9.0
62.0,100.0,38.0,71.0,0.0,46.0,6.0,41.0,58.0,33.0,100.0,52.0,83.0,34.0,72.0,0.0,4.0
48.0,72.0,78.0,100.0,100.0,80.0,69.0,48.0,32.0,22.0,0.0,18.0,45.0,17.0,88.0,0.0,2.0
92.0,88.0,69.0,100.0,60.0,61.0,100.0,82.0,97.0,73.0,70.0,34.0,38.0,0.0,0.0,0.0,9.0
29.0,100.0,14.0,81.0,0.0,50.0,64.0,44.0,100.0,62.0,92.0,64.0,84.0,32.0,83.0,0.0,4.0
4.0,88.0,19.0,58.0,59.0,31.0,24.0,0.0,6.0,35.0,0.0,76.0,44.0,98.0,100.0,100.0,5.0
80.0,100.0,28.0,96.0,0.0,20.0,52.0,0.0,100.0,65.0,61.0,94.0,57.0,68.0,32.0,30.0,0.0
100.0,100.0,58.0,90.0,20.0,60.0,0.0,27.0,33.0,0.0,98.0,8.0,64.0,21.0,2.0,8.0,6.0
100.0,91.0,85.0,100.0,49.0,78.0,18.0,52.0,0.0,23.0,25.0,0.0,69.0,9.0,30.0,20.0,6.0
47.0,96.0,13.0,66.0,44.0,34.0,7.0,0.0,0.0,34.0,8.0,83.0,45.0,100.0,100.0,97.0,5.0
42.0,96.0,17.0,70.0,0.0,30.0,24.0,0.0,69.0,11.0,100.0,44.0,92.0,84.0,49.0,100.0,0.0
100.0,97.0,69.0,100.0,39.0,86.0,59.0,62.0,78.0,36.0,63.0,9.0,30.0,2.0,0.0,0.0,5.0
0.0,63.0,7.0,30.0,36.0,0.0,73.0,10.0,100.0,49.0,86.0,93.0,49.0,100.0,18.0,71.0,0.0
39.0,90.0,0.0,69.0,72.0,55.0,69.0,12.0,2.0,0.0,7.0,47.0,22.0,91.0,100.0,100.0,5.0
62.0,57.0,100.0,81.0,75.0,100.0,23.0,85.0,0.0,58.0,55.0,50.0,90.0,32.0,84.0,0.0,9.0
0.0,80.0,47.0,100.0,100.0,99.0,82.0,60.0,50.0,25.0,23.0,0.0,33.0,36.0,89.0,44.0,7.0
