0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
31.0,67.0,35.0,99.0,81.0,100.0,73.0,56.0,37.0,23.0,0.0,2.0,50.0,0.0,100.0,3.0,2.0
21.0,98.0,97.0,100.0,60.0,98.0,7.0,71.0,26.0,50.0,100.0,37.0,78.0,8.0,0.0,0.0,5.0
34.0,84.0,9.0,64.0,0.0,25.0,41.0,0.0,88.0,27.0,100.0,67.0,68.0,100.0,12.0,85.0,0.0
0.0,100.0,62.0,97.0,100.0,76.0,68.0,46.0,34.0,17.0,23.0,0.0,7.0,33.0,72.0,36.0,7.0
0.0,39.0,39.0,59.0,80.0,82.0,100.0,100.0,74.0,76.0,52.0,51.0,37.0,25.0,33.0,0.0,1.0
0.0,63.0,29.0,83.0,67.0,100.0,100.0,97.0,84.0,72.0,61.0,48.0,40.0,23.0,19.0,0.0,1.0
47.0,80.0,80.0,97.0,100.0,100.0,59.0,89.0,29.0,63.0,54.0,33.0,40.0,4.0,0.0,0.0,5.0
48.0,98.0,16.0,69.0,0.0,32.0,29.0,0.0,84.0,22.0,100.0,60.0,86.0,98.0,24.0,100.0,0.0
2.0,100.0,11.0,94.0,0.0,57.0,51.0,41.0,94.0,64.0,100.0,72.0,77.0,36.0,60.0,0.0,4.0
26.0,93.0,15.0,77.0,97.0,45.0,95.0,1.0,0.0,0.0,42.0,45.0,100.0,88.0,23.0,100.0,8.0
83.0,100.0,35.0,80.0,9.0,50.0,4.0,17.0,53.0,0.0,100.0,21.0,55.0,31.0,0.0,15.0,6.0
0.0,86.0,39.0,100.0,51.0,66.0,35.0,32.0,8.0,1.0,1.0,0.0,51.0,15.0,100.0,0.0,2.0
88.0,100.0,37.0,88.0,45.0,60.0,97.0,79.0,100.0,78.0,89.0,40.0,56.0,8.0,0.0,0.0,9.0
37.0,100.0,0.0,63.0,38.0,40.0,38.0,0.0,13.0,12.0,30.0,61.0,44.0,98.0,100.0,92.0,5.0
0.0,78.0,23.0,91.0,61.0,97.0,100.0,100.0,87.0,75.0,78.0,50.0,71.0,24.0,68.0,0.0,7.0
9.0,80.0,24.0,98.0,88.0,100.0,78.0,72.0,65.0,52.0,100.0,30.0,64.0,5.0,0.0,0.0,3.0
43.0,100.0,27.0,92.0,0.0,62.0,53.0,53.0,100.0,73.0,80.0,60.0,50.0,30.0,19.0,0.0,4.0
45.0,100.0,9.0,76.0,40.0,64.0,100.0,70.0,76.0,79.0,53.0,53.0,25.0,26.0,0.0,0.0,4.0
38.0,76.0,0.0,91.0,39.0,45.0,75.0,0.0,24.0,12.0,58.0,58.0,100.0,100.0,37.0,94.0,8.0
42.0,100.0,20.0,80.0,0.0,47.0,39.0,38.0,100.0,37.0,98.0,66.0,83.0,31.0,83.0,0.0,4.0
77.0,100.0,41.0,79.0,56.0,38.0,34.0,0.0,0.0,19.0,53.0,50.0,100.0,82.0,39.0,94.0,8.0
36.0,91.0,39.0,53.0,40.0,15.0,0.0,0.0,2.0,31.0,19.0,71.0,57.0,91.0,100.0,100.0,5.0
33.0,74.0,71.0,100.0,60.0,71.0,47.0,30.0,26.0,0.0,0.0,3.0,50.0,2.0,100.0,4.0,1.0
71.0,100.0,31.0,81.0,0.0,56.0,62.0,50.0,100.0,75.0,75.0,56.0,46.0,28.0,31.0,0.0,4.0
73.0,78.0,30.0,100.0,0.0,70.0,75.0,39.0,92.0,0.0,21.0,21.0,75.0,60.0,100.0,88.0,8.0
92.0,100.0,50.0,79.0,20.0,56.0,0.0,34.0,56.0,22.0,100.0,41.0,66.0,23.0,50.0,0.0,4.0
0.0,71.0,39.0,79.0,82.0,100.0,100.0,95.0,93.0,71.0,87.0,46.0,75.0,22.0,84.0,0.0,1.0
55.0,94.0,9.0,78.0,56.0,57.0,60.0,4.0,0.0,0.0,4.0,43.0,40.0,93.0,100.0,100.0,5.0
61.0,73.0,52.0,100.0,14.0,72.0,54.0,36.0,58.0,0.0,0.0,17.0,45.0,49.0,100.0,79.0,8.0
15.0,100.0,4.0,72.0,0.0,38.0,48.0,31.0,100.0,38.0,96.0,64.0,81.0,32.0,63.0,0.0,4.0
11.0,74.0,22.0,100.0,93.0,98.0,91.0,69.0,49.0,41.0,0.0,17.0,25.0,0.0,100.0,6.0,2.0
51.0,81.0,86.0,100.0,81.0,85.0,81.0,58.0,88.0,31.0,56.0,6.0,0.0,0.0,100.0,2.0,1.0
23.0,49.0,81.0,69.0,100.0,100.0,35.0,87.0,33.0,53.0,68.0,21.0,13.0,0.0,0.0,28.0,8.0
39.0,86.0,78.0,61.0,100.0,100.0,33.0,85.0,83.0,74.0,83.0,54.0,75.0,6.0,0.0,0.0,9.0
34.0,100.0,21.0,73.0,0.0,44.0,79.0,40.0,97.0,62.0,100.0,54.0,86.0,22.0,79.0,0.0,4.0
100.0,88.0,20.0,100.0,43.0,54.0,78.0,10.0,0.0,0.0,12.0,42.0,83.0,74.0,50.0,93.0,8.0
29.0,79.0,80.0,70.0,75.0,100.0,16.0,79.0,91.0,78.0,100.0,46.0,81.0,10.0,0.0,0.0,9.0
0.0,75.0,33.0,100.0,66.0,77.0,68.0,40.0,60.0,5.0,51.0,0.0,48.0,30.0,100.0,33.0,7.0
0.0,48.0,30.0,66.0,72.0,87.0,100.0,100.0,73.0,75.0,47.0,50.0,22.0,25.0,0.0,0.0,1.0
40.0,96.0,83.0,100.0,81.0,72.0,73.0,61.0,100.0,35.0,79.0,6.0,35.0,0.0,0.0,19.0,3.0
59.0,86.0,87.0,100.0,100.0,75.0,68.0,52.0,76.0,36.0,97.0,13.0,51.0,0.0,0.0,5.0,3.0
17.0,88.0,56.0,100.0,100.0,99.0,92.0,75.0,61.0,55.0,70.0,29.0,42.0,9.0,0.0,0.0,3.0
50.0,100.0,17.0,76.0,0.0,49.0,0.0,22.0,37.0,0.0,100.0,6.0,93.0,29.0,31.0,20.0,6.0
81.0,91.0,57.0,100.0,66.0,81.0,100.0,94.0,99.0,67.0,88.0,40.0,50.0,18.0,0.0,0.0,9.0
100.0,100.0,57.0,84.0,24.0,58.0,0.0,29.0,12.0,0.0,69.0,5.0,64.0,32.0,4.0,35.0,6.0
75.0,100.0,4.0,88.0,0.0,61.0,74.0,70.0,100.0,88.0,82.0,58.0,56.0,28.0,51.0,0.0,9.0
88.0,79.0,80.0,100.0,15.0,88.0,59.0,85.0,100.0,75.0,76.0,46.0,38.0,19.0,0.0,0.0,9.0
21.0,79.0,14.0,100.0,61.0,75.0,51.0,35.0,0.0,12.0,16.0,10.0,79.0,0.0,100.0,30.0,2.0
0.0,79.0,42.0,100.0,57.0,68.0,50.0,31.0,53.0,0.0,24.0,32.0,44.0,50.0,100.0,53.0,7.0
0.0,91.0,40.0,100.0,65.0,69.0,62.0,29.0,48.0,0.0,16.0,31.0,51.0,40.0,100.0,48.0,7.0
18.0,95.0,6.0,63.0,16.0,11.0,65.0,0.0,100.0,40.0,84.0,90.0,31.0,100.0,0.0,57.0,0.0
12.0,83.0,50.0,100.0,85.0,67.0,63.0,23.0,16.0,0.0,0.0,18.0,52.0,18.0,100.0,1.0,2.0
45.0,100.0,0.0,93.0,33.0,74.0,53.0,80.0,70.0,45.0,100.0,15.0,63.0,0.0,10.0,2.0,9.0
13.0,76.0,35.0,100.0,57.0,74.0,40.0,42.0,10.0,14.0,0.0,13.0,51.0,11.0,100.0,0.0,2.0
81.0,82.0,59.0,100.0,0.0,64.0,71.0,46.0,100.0,60.0,74.0,93.0,64.0,46.0,55.0,0.0,4.0
25.0,100.0,9.0,78.0,0.0,34.0,29.0,0.0,81.0,6.0,100.0,47.0,77.0,85.0,24.0,96.0,0.0
25.0,100.0,6.0,70.0,0.0,38.0,56.0,34.0,97.0,53.0,100.0,70.0,90.0,35.0,84.0,0.0,4.0
30.0,99.0,0.0,60.0,61.0,43.0,52.0,0.0,15.0,4.0,15.0,53.0,35.0,94.0,100.0,100.0,5.0
8.0,67.0,47.0,100.0,100.0,83.0,72.0,42.0,32.0,5.0,80.0,0.0,45.0,35.0,0.0,69.0,8.0
30.0,78.0,41.0,100.0,100.0,83.0,59.0,62.0,40.0,56.0,85.0,30.0,62.0,0.0,0.0,9.0,3.0
12.0,76.0,46.0,100.0,67.0,79.0,52.0,46.0,26.0,16.0,0.0,0.0,55.0,2.0,100.0,7.0,2.0
19.0,82.0,16.0,48.0,45.0,18.0,11.0,0.0,0.0,44.0,18.0,84.0,58.0,100.0,100.0,95.0,5.0
2.0,73.0,10.0,98.0,73.0,100.0,60.0,73.0,70.0,44.0,100.0,15.0,47.0,2.0,0.0,0.0,3.0
85.0,100.0,38.0,80.0,13.0,48.0,11.0,14.0,58.0,0.0,100.0,22.0,58.0,43.0,0.0,42.0,6.0
20.0,100.0,0.0,58.0,14.0,15.0,59.0,0.0,98.0,27.0,100.0,73.0,64.0,100.0,24.0,76.0,0.0
5.0,81.0,45.0,100.0,71.0,77.0,48.0,38.0,16.0,6.0,0.0,3.0,50.0,8.0,100.0,0.0,2.0
0.0,82.0,31.0,100.0,47.0,68.0,36.0,34.0,8.0,5.0,12.0,20.0,60.0,18.0,100.0,0.0,2.0
33.0,74.0,4.0,93.0,73.0,100.0,55.0,72.0,38.0,50.0,100.0,35.0,73.0,8.0,0.0,0.0,3.0
86.0,86.0,44.0,64.0,0.0,69.0,39.0,95.0,95.0,100.0,100.0,65.0,73.0,31.0,57.0,0.0,9.0
14.0,69.0,67.0,100.0,59.0,98.0,60.0,55.0,62.0,12.0,0.0,0.0,3.0,2.0,100.0,0.0,1.0
0.0,95.0,52.0,100.0,59.0,75.0,50.0,37.0,54.0,0.0,19.0,5.0,43.0,27.0,100.0,37.0,7.0
21.0,69.0,0.0,48.0,19.0,7.0,61.0,0.0,94.0,30.0,100.0,74.0,67.0,100.0,29.0,83.0,0.0
61.0,94.0,57.0,100.0,15.0,68.0,0.0,32.0,28.0,0.0,100.0,7.0,65.0,34.0,33.0,14.0,6.0
0.0,90.0,28.0,96.0,86.0,100.0,100.0,97.0,71.0,75.0,55.0,49.0,44.0,23.0,42.0,0.0,7.0
70.0,90.0,27.0,73.0,1.0,100.0,57.0,90.0,84.0,57.0,100.0,21.0,66.0,0.0,0.0,8.0,9.0
52.0,87.0,100.0,100.0,92.0,95.0,44.0,77.0,71.0,51.0,94.0,22.0,47.0,0.0,0.0,5.0,5.0
35.0,90.0,88.0,100.0,81.0,79.0,44.0,62.0,94.0,44.0,100.0,18.0,54.0,0.0,0.0,8.0,3.0
33.0,100.0,0.0,78.0,1.0,36.0,30.0,0.0,82.0,6.0,100.0,46.0,80.0,85.0,28.0,96.0,0.0
75.0,100.0,26.0,84.0,0.0,42.0,13.0,0.0,69.0,7.0,100.0,46.0,84.0,89.0,33.0,85.0,0.0
43.0,100.0,30.0,82.0,5.0,53.0,0.0,27.0,52.0,39.0,100.0,57.0,83.0,29.0,72.0,0.0,4.0
